MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ProgramToolGroup,4095,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ProgramToolNumber,4096,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ReconditionCount,4130,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ReconditionCount_DataType,4133,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ReconditionCount_Definition,4131,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ReconditionCount_MaximumCount,4134,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ReconditionCount_ValuePrecision,4132,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ReconditionCount_ValueRank,4135,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ToolLifeMinutes,4152,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ToolLifeMinutes_CountDirection,4155,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ToolLifeMinutes_DataType,4156,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ToolLifeMinutes_Definition,4153,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ToolLifeMinutes_Initial,4157,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ToolLifeMinutes_Limit,4158,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ToolLifeMinutes_MTType,4159,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ToolLifeMinutes_ValuePrecision,4154,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ToolLifeMinutes_ValueRank,4160,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ToolLifeMinutes_Warning,4161,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ToolLifePartCount,4102,Variable
